candidate_id,title,year,publisher,metadata_source,source_url,final_url,raw_sha256,text_sha256,text_words
EXP-NGO-006,Carrying the Costs: Human rights impacts in communities affected by platinum mining in South Africa,2018,Swedwatch with Bench Marks Foundation,expanded_ngo_candidates_batch1.csv,https://www.bench-marks.org.za/wp-content/uploads/2021/02/carrying_the_costs.pdf,https://www.bench-marks.org.za/wp-content/uploads/2021/02/carrying_the_costs.pdf,b189cd1ca0d3c430498d0aa4ba760d2cde83eff1147fd0664a8abc91cfc88a34,c6893879eb020d252844fdf0e85066f1fdcef052f3ff936774a935c48f2c3d02,16593
EXP-NGO-008,SERI to represent AMCU at the Marikana Commission,2012,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch2.csv,https://www.seri-sa.org/images/stories/seri_mediastatement_amcu_14sep12.pdf,https://www.seri-sa.org/images/stories/seri_mediastatement_amcu_14sep12.pdf,5db9427067f74813b5140d4d84c23cf01a0d74c95988ddac150683a9ba17ae86,42d3f2ebebdb1a2de412c22c1d2655558f2e24fe332129c4d2279878d2dea32d,129
EXP-NGO-009,Civil Society Statement Regarding the Killings at Marikana: A Demand for Justice and Truth,2012,SERI and South African civil-society organisations,expanded_ngo_candidates_batch2.csv,https://www.seri-sa.org/images/stories/marikana_civil_society_statement_13_september_2012_.pdf,https://www.seri-sa.org/images/stories/marikana_civil_society_statement_13_september_2012_.pdf,4b8b714e0cc4066b8e15ba651ace9e5b4a148dcbfc957686c3c1110f141dd767,4428dfbd225076e104254bcfa2a86026914854dbc3cd51fccf6f3be764ede21c,1323
EXP-NGO-010,Police Intimidation of Witnesses at Marikana Commission of Inquiry,2012,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch2.csv,https://abahlali.org/node/9299/,https://abahlali.org/node/9299/,72642b13bacdebe45f4a310a833aa23554157b1eb1db207eec7425bd8da7008a,7bd1eca73ff697a329be6bc7ffe5b44294287ae99e49ee7edbd0d14d25110ee0,550
EXP-NGO-011,Families of Marikana deceased demand payment from SAPS,2013,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch2.csv,https://www.seri-sa.org/images/stories/Marikana_damages_pressrelease_28Feb13_final.pdf,https://www.seri-sa.org/images/stories/Marikana_damages_pressrelease_28Feb13_final.pdf,bf1de03ce7b25b657d808c56e3b49b451cc725a8670ea4e61f99b545992c34fe,99b67f57eea2f82649fd7e20148d17e5de36de2f9989108e58aafcbc55e45e5f,386
EXP-NGO-013,Families of slain Marikana miners want the truth about massacre to be revealed,2020,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch2.csv,https://www.seri-sa.org/images/SERI_Statement-Marikana_families_want_the_truth_revealed.pdf,https://www.seri-sa.org/images/SERI_Statement-Marikana_families_want_the_truth_revealed.pdf,4bd7cff39cbdc8e3da20fa9059e4fe17527edeaaa4649368ced30a6d4fcc1c96,f62138ed89d4214b2ef02f68d897222b098a5f170b14f6ff1a7665b9e553ff1b,351
EXP-NGO-014,"Eight years since Marikana, the brutality and lack of accountability continues",2020,Socio-Economic Rights Institute of South Africa,source_overrides,https://www.seri-sa.org/images/SERI_Press_statement_Marikana_8th_anniversary_FINAL.pdf,https://www.seri-sa.org/images/SERI_Press_statement_Marikana_8th_anniversary_FINAL.pdf,190808aec2bb6ebe7b56e4f1d0a9a4318392dd7b2d4ad10304cb4e20b327a75f,b459e4cd24bd76ece54cf81d998a4834ec7f69840baaafaca86fb5b32762718d,451
EXP-NGO-015,SERI commemorates the 9th anniversary of the Marikana massacre,2021,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch2.csv,https://www.seri-sa.org/index.php/more-news/1185-advocacy-seri-commemorates-the-9th-anniversary-of-the-marikana-massacre-15-september-2021,https://www.seri-sa.org/index.php/more-news/1185-advocacy-seri-commemorates-the-9th-anniversary-of-the-marikana-massacre-15-september-2021,6c08022efaa354ef85cc12e56e272e9c1ab8d33300f98960cbb385bf7f6fe6ac,c2ff1d31339a37e96bb15cf1c81d98e5caace5abe1ef195d61218ee03c5e4398,788
EXP-NGO-016,Ten years since the Marikana massacre,2022,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch2.csv,https://seri-sa.org/images/SERI_Press_statement__10_years_since_Marikana_FINAL.pdf,https://seri-sa.org/images/SERI_Press_statement__10_years_since_Marikana_FINAL.pdf,26e925fae3ff1abf7427a8a317ade6bfd13b158d90dd30f1eeb7c76b5e0c6603,8803e3eaddbbb69c80f7ddf1956fa852e1a2507cea2a57d3338a80eedf2edba2,585
EXP-NGO-017,11 years later: The victims of the Marikana Massacre still await justice,2023,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch2.csv,https://www.seri-sa.org/images/Final_SERI_Press_statement__Marikana_11th_anniversary.pdf,https://www.seri-sa.org/images/Final_SERI_Press_statement__Marikana_11th_anniversary.pdf,09bb2efefa4f2ea66c69e8d6cebd909ad99abb4dc09375513bcfd224c7e7622c,c5b5b328665308e4d03074c5e895b129d408ccfd2b6f4ccdb1ccd356e078946e,1010
EXP-NGO-018,Marikana: Response to Solicitor General's Media Briefing,2023,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch2.csv,https://www.seri-sa.org/images/FINAL_SERI_Press_statement__Marikana_claims_2023_20230818.pdf,https://www.seri-sa.org/images/FINAL_SERI_Press_statement__Marikana_claims_2023_20230818.pdf,cbce267b64c94ee98ae71977cf36ee625e34a2e5465bb723d7d0f512534c7e82,82580c21106c497ee8cc678af17895318c2d34b0b6a8fe83bd9de23ad52f319a,1218
EXP-NGO-019,South Africa: Marikana mine killings inquiry must be robust and visibly impartial,2012,Amnesty International,expanded_ngo_candidates_batch2.csv,https://www.amnesty.org.uk/knowledge-hub/all-resources/south-africa-marikana-mine-killings-inquiry-must-be-robust-and-visibly-impartial/,https://www.amnesty.org.uk/knowledge-hub/all-resources/south-africa-marikana-mine-killings-inquiry-must-be-robust-and-visibly-impartial/,ee06683493df96088a38158ce507544a4933266673ce2634ed251834e2ecb32d,eaae0d787e76ec3575fd4fb77a231be77acbd0e7f37c3c5f0c9438bfc603c95d,594
EXP-NGO-020,South Africa: Unlawful force and the pattern of concealment: Barriers to accountability for the killings at Marikana,2014,Amnesty International,expanded_ngo_candidates_batch2.csv,https://www.amnesty.org/en/wp-content/uploads/2023/05/AFR530042014ENGLISH.pdf,https://www.amnesty.org/en/wp-content/uploads/2023/05/AFR530042014ENGLISH.pdf,2bcc160308c9a823a26ccea1e46b493d4e96f3a6072000fd0740207b2f1f8ffb,17720fed8e7236714b452139faf6756f287cfe3d693d7d8ae5e991b348b8cf15,7158
EXP-NGO-021,South Africa: President Zuma must urgently make Marikana findings public,2015,Amnesty International,expanded_ngo_candidates_batch2.csv,https://www.amnesty.org/en/latest/news/2015/03/south-africa-president-zuma-marikana-findings/,https://www.amnesty.org/en/latest/news/2015/03/south-africa-president-zuma-marikana-findings/,01d36d71659226b2ec8280c66d8ab88a9f2fa65cf5af67457ffde4507539e4f4,892899c40e7f46909f2ed7fbe577532a3d9a1e7636e1571de9dc17eb8a1f1042,1061
EXP-NGO-022,South Africa: Marikana Commission Report only partly addresses accountability leaving families with a long struggle for closure,2015,Amnesty International,source_overrides,https://www.amnesty.org/en/wp-content/uploads/2023/06/AFR5321112015ENGLISH.pdf,https://www.amnesty.org/en/wp-content/uploads/2023/06/AFR5321112015ENGLISH.pdf,41823df25c95f391379124fdb0fa22c9466c736ef9bf76548b2fc30d226c78fc,30f3beb4fb29cb7e26f466b637babfc5c76c0946fc024c8f919e91ebb4432ca1,1223
EXP-NGO-023,South Africa: Suspend those behind the Marikana killings and subsequent cover-up,2015,Amnesty International,expanded_ngo_candidates_batch2.csv,https://www.amnesty.org/en/latest/news/2015/08/south-africa-suspend-those-behind-the-marikana-killings-and-subsequent-cover-up/,https://www.amnesty.org/en/latest/news/2015/08/south-africa-suspend-those-behind-the-marikana-killings-and-subsequent-cover-up/,f2df3782d8d4d26d088ad5dc0dcbbf64b7997fce30d7ca77051dc6e065c10603,9f806dc4df116be01601f9e5693013cb00c3d7d14f4195eba5604803b94a987f,676
EXP-NGO-024,Families request Marikana Report be released by Friday,2015,SERI / Legal Resources Centre,expanded_ngo_candidates_batch3.csv,https://seri-sa.org/images/Marikana_PressStatement_27May15_FINAL.pdf,https://seri-sa.org/images/Marikana_PressStatement_27May15_FINAL.pdf,2105c0a6ebe36385e4f3f8dfd3e02f688ff9ba4d68731c09113480fb32d62a43,aabed8a2aae40d2ab70cfb7cd99047c99bbc1f14a5b6596c51b1b227e304c4fa,512
EXP-NGO-025,Families of Marikana mineworkers file civil claims against Government,2015,SERI / Legal Resources Centre / Wits Law Clinic,expanded_ngo_candidates_batch3.csv,https://seri-sa.org/images/Marikana_PressStatement.pdf,https://seri-sa.org/images/Marikana_PressStatement.pdf,5b27358e9f7fd4341301fb6f0e19ad05b0935529687109842995f090dbc69315,82668b174b62d43eda62e451afd97e748b662131e0c32da4bc1e222dd2014074,421
EXP-NGO-026,Constitutional Court dismisses Legal Aid appeal,2015,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch3.csv,https://seri-sa.org/images/MagidiwanaCCPress.pdf,https://seri-sa.org/images/MagidiwanaCCPress.pdf,fae9972d72de5972d8539858d26668079b98ed1ae753f3e1722d5b0fa5e3c79a,b99fb347e5df1873365dae0554ca83b725b0fa5f35e5c2ab365774f1c854c675,370
EXP-NGO-027,Marikana families left in the dark despite President’s assurances to the media,2015,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch3.csv,https://seri-sa.org/images/MarikanaSettlements.pdf,https://seri-sa.org/images/MarikanaSettlements.pdf,4e956dcb7a959cb346fea400c3905df19c3238214d54cfdc3625bff3189f4caf,507848024b312ab519e562faa946d51e68ec5477e3a240ca3d5be71ab7f479e7,452
EXP-NGO-028,SERI stands by claims for damages made by the deceased miners' families against the state,2021,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch3.csv,https://www.seri-sa.org/images/SERI_Press_statement__Marikana_Claims_FINAL.pdf,https://www.seri-sa.org/images/SERI_Press_statement__Marikana_Claims_FINAL.pdf,71fc85c740307bd4ae18cbab3d73c6085cc70bf66d744936e6669830d720aced,4034e0a9f140dc806f72584093090e8cdb119f74eba02db4502ed46ec63789a1,1168
EXP-NGO-029,Marikana Massacre 9th Commemoration,2021,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch3.csv,https://www.seri-sa.org/images/FINAL_SERI_Press_statement__Marikana_9th_Commemoration.pdf,https://www.seri-sa.org/images/FINAL_SERI_Press_statement__Marikana_9th_Commemoration.pdf,33b33a1c3608db41fc843a4d0f82662912804a76096f5bf5ef7ffaacbaf445fe,3899062f2de781569744c28842a7bb50dbdee50145df999f11ed21e293990a39,595
EXP-NGO-030,SERI welcomes the release of the Marikana Panel of Experts Report on Policing and Crowd Management,2021,Socio-Economic Rights Institute of South Africa,expanded_ngo_candidates_batch3.csv,https://www.seri-sa.org/images/SERI_Press_statement-Panel_of_Experts_report_-_FINAL.pdf,https://www.seri-sa.org/images/SERI_Press_statement-Panel_of_Experts_report_-_FINAL.pdf,704f9760b9ba1a5d155f7be046fa9650e566e1b3c94854925e637b5068ac6e6e,2b388731e9d9939df496d1eba85dd5707db0151f6c05a4d04e2a46a3cd3ddbdd,699
expanded_official_candidates__EXP-OFFICIAL-001,David Bruce Submissions to the Marikana Commission,2014,David Bruce / Marikana Commission,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/201411-HoA-DaveBruce.pdf,https://www.justice.gov.za/comm-mrk/docs/201411-HoA-DaveBruce.pdf,ac4c7b0231bfc7bbaa86bd41c78f50d4b6ed30d2bc6bb742f06d04bd403ba107,2881c9c4a98a3e53d0dc7f3e6c4344888db7deb26c2e287d19e4ab1c74d12959,28695
expanded_official_candidates__EXP-OFFICIAL-002,Mabelane Fundi Heads of Argument,2014,Mabelane Fundi / Marikana Commission,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/201411-HoA-MabelaneFundi.pdf,https://www.justice.gov.za/comm-mrk/docs/201411-HoA-MabelaneFundi.pdf,7a79fd4cb10bf9302cc91d63f490a223ac789cbd63e308da7706608ebd7f00cc,40b38dbcc7db6464c8c3f9960ce695bbeb171cc3d332bad2700d44539710dcc5,8164
expanded_official_candidates__EXP-OFFICIAL-003,How can the South African Police Service prevent another Marikana?,2014,Gareth Newham / Institute for Security Studies,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Newham.pdf,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Newham.pdf,9e12036137ed5214d6b377f083ac23ba848d15dc3434d667719f297c0e94475b,c6c124a261234f471b6f92f7ed979a77adf3dfa6bb579e1014a019ae72d83511,1740
expanded_official_candidates__EXP-OFFICIAL-004,Explaining violence in strikes,2014,Crispen Chinguno / SWOP,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Chinguno.pdf,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Chinguno.pdf,3d7bb24dad995a860577bd2062b226b8aa3025fa7d630ec7ac1a770b5154c41f,69c58b25d169c562e7eb71d4e5049830ae2e97abeaaa9577afd59a75a060a2fe,1271
expanded_official_candidates__EXP-OFFICIAL-005,Strike Violence: An Alternative Avenue,2014,Edward Webster / SWOP,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Webster.pdf,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Webster.pdf,374d2bbba3a3f29df82a546beaf45bd0143335ec456d76780ff0faa9a8a3b50d,6c5095bf7154ccf2136f3f2b3f5215d89a9db1a3f620e4aadb98c37ef8554376,1111
expanded_official_candidates__EXP-OFFICIAL-006,Understanding the causes and re-thinking the future post the strike wave,2014,Gavin Hartford,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Hartford.pdf,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Hartford.pdf,48a5403ab54feaeab2cf04d94446c5dd0fcc944f254427771e828add76098338,736b6a8224deb7efcb57dbc884d8940f08aa91bcc7ffb9bbca5bb28e94edf950,1189
expanded_official_candidates__EXP-OFFICIAL-007,Mining & Migrancy,2014,Francis Wilson,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Wison.pdf,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Wison.pdf,0a7d25db2e540affe506ca37fc202c2d8d1d1fcdda077c6707b8adda6c7aceb9,2a4b42edf45194ce504ac2ab64c56627cc522da498a8162fadd0a40c7ab3df6b,1658
expanded_official_candidates__EXP-OFFICIAL-008,Workers Bypassing Unions: How to Respond?,2014,Ian Macun / Department of Labour,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-platinum.pdf,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-platinum.pdf,4dfada089fe9791d9af9a95e3e89d6171ee89af04adaacede1367f6b010427ed,6637d15dfc4f674bef0bfb8057013848d79ae47c5095ea7c395cff17d6590d8d,1626
expanded_official_candidates__EXP-OFFICIAL-009,Resolving labour tensions in African mining – the effective regulation of industrial democracy,2014,John Brand,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-SAIIA-Roundtable.pdf,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-SAIIA-Roundtable.pdf,cc61ce5fa1c3c4120beddee2e0eee69bc1447a080642dd5aeb3553ddf5ac6e32,8825ab2318ab4f6951ed03e04952b36b5662b84dac3f86c4860fa284bcdfe95b,1235
expanded_official_candidates__EXP-OFFICIAL-010,Post-apartheid Trade Union Role and Weaknesses,2014,Sakhela Buhlungu / University of Cape Town,expanded_official_candidates.csv,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-UCT.pdf,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-UCT.pdf,bc59eb0d949aaa7006987c9bc7595275024a83b9da931b7f26ea067c507695a0,80121081a666ef695f72d2d33714e024fb0e86ac6a2a9f3d9bc4a3d7a7c1304e,332
expanded_official_candidates__EXP-OFFICIAL-011,Opening Statement on behalf of the families of 21 striking miners killed on 16 August 2012,2012,Counsel for the Families / SERI archive,expanded_official_candidates.csv,https://www.seri-sa.org/images/stories/marikana_opening_submissions_final.pdf,https://www.seri-sa.org/images/stories/marikana_opening_submissions_final.pdf,025b5a1089aec88ead63636b8b7a3e5f2de37564d67e84ea8a5ad534efe9f7f0,9cd252c705457cd19adaa14f11fe58e22c40bd4f85dfa9b697fd6b86fbda213e,2198
EXP-OFFICIAL-013,Lepaaku and Baloyi Families Written Submissions,2014,Lepaaku and Baloyi Families / SERI archive,expanded_official_candidates.csv,https://www.seri-sa.org/images/Lepaaku_Baloyi_Heads.pdf,https://www.seri-sa.org/images/Lepaaku_Baloyi_Heads.pdf,1f0f2fbb2bdabef4b57aa29d3e6d160896fbf953feb200b8ac827274a1e77249,c7e7a4542751c1a9f8349f74bf154d4eafe924511e804c56a0f1610cf102f43f,15488
expanded_official_candidates_batch2__EXP-OFFICIAL-011,Submission by CASAC to the Marikana Commission of Inquiry,2013,Council for the Advancement of the South African Constitution (CASAC) / Marikana Commission,expanded_official_candidates_batch2.csv,https://justice.gov.za/comm-mrk/exhibits/Exhibit-FFF-17.pdf,https://justice.gov.za/comm-mrk/exhibits/Exhibit-FFF-17.pdf,21d134da8d87ec8c70a5d13a39efbfe6afb2331fe2239d092ee002c676eceb0b,e108c7007167790fc35cd3b3dd95637038d149f596f56b277ecb65e8a3b53f9d,16315
EXP-OFFICIAL-015,Monene Family Heads of Argument,2014,Monene Family / Marikana Commission,expanded_official_candidates_batch3.csv,https://www.seri-sa.org/images/Monene_Heads.pdf,https://www.seri-sa.org/images/Monene_Heads.pdf,079e7e62a672cfecb365e74542d3c2987fc92e77e369205c3c050e35bfd9fae6,baeec3a7c99a7b343170c0de105cbfefd58992bce68d843c8efaa264ce12213f,9709
